week_start,user_id,run_count,total_distance_km,avg_pace_min_per_km,total_elevation_m,total_running_time_s,avg_cadence,avg_hr,longest_run_km,training_load,target_next_week_pace,target_next_week_km
2020-07-20,614320,2,14.32,5.42,36.0,4662,175.8,136.8,7.19,55.964,5.4,36.87
2020-07-27,13419295,2,60.04,6.26,1067.9,22547,173.3,137.0,50.02,289.126,5.4,6.02
2020-07-27,32658279,1,6.28,5.82,22.8,2193,83.2,141.6,6.28,27.248,5.64,7.26
2020-07-27,27736141,4,37.97,6.5,126.8,14805,163.8,152.0,13.88,197.855,6.37,32.17
2020-07-27,614320,5,36.87,5.4,91.4,11955,176.6,136.8,7.42,143.511,5.79,4.02
2020-08-03,32658279,1,7.26,5.64,27.7,2455,83.2,141.6,7.26,30.504,5.83,10.09
2020-08-03,27736141,5,32.17,6.37,84.4,12292,164.2,150.2,9.53,162.7,6.13,38.23
2020-08-10,13419295,1,6.02,5.4,241.0,1950,174.8,128.1,6.02,21.912,4.23,5.01
2020-08-10,32658279,1,10.09,5.83,33.8,3530,83.2,141.6,10.09,43.861,5.92,10.08
2020-08-10,27736141,4,38.23,6.13,25.1,14068,165.6,155.0,15.01,190.584,6.09,15.09
2020-08-10,23177662,3,10.06,7.07,109.4,4267,80.5,145.8,5.01,54.563,6.1,9.04
2020-08-17,13419295,1,5.01,4.23,36.0,1272,189.2,158.7,5.01,17.708,5.14,12.12
2020-08-17,27736141,2,15.09,6.09,16.1,5516,166.2,149.3,10.05,72.519,6.0,28.09
2020-08-17,614320,1,4.02,5.79,11.2,1396,174.4,136.8,4.02,16.758,5.46,14.73
2020-08-17,23177662,2,9.04,6.1,82.3,3309,80.5,145.8,5.02,42.313,5.68,36.5
2020-08-24,13419295,1,12.12,5.14,406.9,3734,184.6,156.2,12.12,51.162,4.81,10.03
2020-08-24,32658279,1,10.08,5.92,39.7,3578,83.2,141.6,10.08,44.457,5.89,16.28
2020-08-24,27736141,4,28.09,6.0,106.0,10108,168.9,155.2,10.02,137.681,6.0,31.06
2020-08-24,614320,2,14.73,5.46,42.8,4829,175.2,136.8,7.54,57.968,5.59,7.5
2020-08-24,23177662,6,36.5,5.68,230.7,12435,80.5,145.8,10.32,159.01,6.31,34.15
2020-08-31,32658279,2,16.28,5.89,66.4,5756,83.2,141.6,10.07,71.519,6.01,10.19
2020-08-31,27736141,3,31.06,6.0,142.0,11176,167.1,153.2,16.01,149.991,6.35,46.26
2020-08-31,614320,1,7.5,5.59,19.0,2516,174.8,136.8,7.5,30.203,5.56,31.9
2020-08-31,23177662,6,34.15,6.31,381.2,12929,80.5,145.8,15.02,165.327,5.63,18.24
2020-09-07,32658279,1,10.19,6.01,41.7,3673,83.2,141.6,10.19,45.637,6.05,35.35
2020-09-07,27736141,5,46.26,6.35,68.0,17636,164.2,147.5,16.16,228.08,6.29,29.28
2020-09-07,614320,4,31.9,5.56,102.2,10649,175.1,136.8,8.34,127.833,5.52,39.6
2020-09-07,23177662,3,18.24,5.63,178.4,6160,80.5,145.8,10.1,78.77,6.66,4.02
2020-09-14,32658279,3,35.35,6.05,132.0,12836,83.2,141.6,15.03,159.489,6.06,13.05
2020-09-14,27736141,3,29.28,6.29,65.4,11048,163.5,150.6,14.01,146.723,6.56,56.63
2020-09-14,614320,5,39.6,5.52,111.8,13115,176.0,136.8,8.3,157.436,5.6,25.81
2020-09-14,23177662,1,4.02,6.66,30.2,1606,80.5,145.8,4.02,20.536,6.02,10.06
2020-09-21,32658279,2,13.05,6.06,57.5,4744,83.2,141.6,6.84,58.945,6.01,8.32
2020-09-21,27736141,5,56.63,6.56,53.1,22283,163.8,148.9,24.01,289.148,6.46,71.19
2020-09-21,614320,3,25.81,5.6,82.4,8665,176.1,136.8,9.29,104.017,5.65,44.93
2020-09-28,13419295,1,10.03,4.81,160.0,2892,189.6,148.9,10.03,37.778,5.06,5.25
2020-09-28,32658279,2,8.32,6.01,33.0,3000,83.2,141.6,8.04,37.275,5.9,23.08
2020-09-28,27736141,5,71.19,6.46,82.0,27581,164.1,145.1,32.02,352.382,6.59,61.14
2020-09-28,614320,5,44.93,5.65,222.2,15227,174.2,136.8,13.12,182.789,5.5,43.42
2020-09-28,23177662,2,10.06,6.02,99.0,3633,80.5,145.8,5.04,46.456,6.64,37.04
2020-10-05,32658279,2,23.08,5.9,93.2,8176,83.2,141.6,15.1,101.588,5.89,7.09
2020-10-05,27736141,4,61.14,6.59,117.7,24172,163.9,143.7,30.02,308.019,6.49,60.16
2020-10-05,614320,4,43.42,5.5,118.2,14316,175.6,136.8,15.98,171.853,5.27,38.3
2020-10-05,23177662,4,37.04,6.64,125.9,14763,80.5,145.8,25.01,188.779,6.55,23.22
2020-10-12,32658279,1,7.09,5.89,28.0,2503,83.2,141.6,7.09,31.1,6.23,7.29
2020-10-12,27736141,4,60.16,6.49,41.3,23426,164.4,149.4,30.06,305.478,6.64,68.34
2020-10-12,614320,5,38.3,5.27,79.6,12118,176.2,136.8,11.19,145.467,5.18,10.61
2020-10-12,23177662,5,23.22,6.55,318.0,9119,80.5,145.8,6.07,116.607,6.39,24.11
2020-10-19,32658279,1,7.29,6.23,27.1,2728,83.2,141.6,7.29,33.896,6.32,27.08
2020-10-19,27736141,4,68.34,6.64,48.8,27214,164.1,148.8,42.23,353.583,6.27,10.04
2020-10-19,614320,2,10.61,5.18,24.2,3299,175.6,136.8,5.31,39.602,5.41,21.83
2020-10-19,23177662,5,24.11,6.39,508.3,9241,80.5,145.8,5.03,118.167,5.85,41.61
2020-10-26,27736141,2,10.04,6.27,45.2,3777,165.0,149.2,5.03,49.39,5.97,15.03
2020-10-26,614320,3,21.83,5.41,84.6,7083,175.5,136.8,11.22,85.026,5.41,25.35
2020-10-26,23177662,5,41.61,5.85,275.4,14616,80.5,145.8,11.12,186.899,5.59,60.66
2020-11-02,32658279,2,27.08,6.32,66.3,10265,83.2,141.6,14.03,127.544,5.59,7.19
2020-11-02,27736141,3,15.03,5.97,74.3,5381,168.9,154.6,7.01,73.439,6.18,15.04
2020-11-02,614320,3,25.35,5.41,47.4,8234,174.6,136.8,12.64,98.843,5.53,39.2
2020-11-02,23177662,7,60.66,5.59,239.7,20361,80.5,145.8,13.06,260.362,5.94,25.22
2020-11-09,32658279,1,7.19,5.59,20.0,2413,83.2,141.6,7.19,29.982,6.25,21.03
2020-11-09,27736141,2,15.04,6.18,94.0,5575,167.4,154.3,10.04,76.173,6.39,29.39
2020-11-09,614320,5,39.2,5.53,107.6,13018,173.5,136.8,11.98,156.271,5.48,45.8
2020-11-09,23177662,2,25.22,5.94,152.1,8986,80.5,145.8,21.13,114.906,5.87,23.06
2020-11-16,32658279,1,21.03,6.25,30.5,7890,83.2,141.6,21.03,98.034,6.47,15.47
2020-11-16,27736141,3,29.39,6.39,263.0,11275,163.5,152.1,10.04,150.435,6.67,42.02
2020-11-16,614320,5,45.8,5.48,87.6,15062,174.2,136.8,13.21,180.808,5.45,16.51
2020-11-16,23177662,4,23.06,5.87,144.7,8129,80.5,145.8,10.02,103.948,6.33,14.17
2020-11-23,13419295,1,5.25,5.06,41.6,1593,182.0,153.8,5.25,21.492,9.22,4.63
2020-11-23,32658279,2,15.47,6.47,54.7,6009,83.2,141.6,9.34,74.662,7.39,15.69
2020-11-23,27736141,6,42.02,6.67,120.7,16825,165.7,151.2,12.02,219.873,6.45,10.02
2020-11-23,614320,2,16.51,5.45,28.0,5398,174.9,136.8,11.2,64.799,5.33,32.62
2020-11-23,23177662,4,14.17,6.33,216.6,5379,80.5,145.8,5.01,68.783,5.91,34.25
2020-11-30,27736141,1,10.02,6.45,9.3,3879,162.6,152.3,10.02,51.822,5.93,15.03
2020-11-30,614320,5,32.62,5.33,79.4,10429,174.8,136.8,11.4,125.192,5.35,10.6
2020-11-30,23177662,5,34.25,5.91,320.0,12139,80.5,145.8,21.13,155.225,5.91,9.02
2020-12-07,32658279,2,15.69,7.39,44.2,6954,83.2,141.6,8.3,86.404,6.38,15.05
2020-12-07,27736141,2,15.03,5.93,50.6,5344,166.3,163.5,10.01,76.568,6.25,27.36
2020-12-07,614320,2,10.6,5.35,21.4,3403,174.6,136.8,5.3,40.85,5.45,14.6
2020-12-07,23177662,2,9.02,5.91,166.4,3199,80.5,145.8,5.01,40.907,5.23,5.02
2020-12-14,27736141,3,27.36,6.25,59.0,10262,168.6,158.8,16.03,142.027,6.01,16.03
2020-12-14,614320,2,14.6,5.45,39.8,4772,175.6,136.8,9.29,57.284,5.64,7.32
2020-12-14,23177662,2,5.02,5.23,38.7,1577,80.5,145.8,3.01,20.166,6.53,13.1
2020-12-21,32658279,1,15.05,6.38,65.5,5763,83.2,141.6,15.05,71.606,5.91,7.36
2020-12-21,27736141,1,16.03,6.01,16.3,5777,168.6,162.3,16.03,82.246,6.17,21.58
2020-12-21,23177662,3,13.1,6.53,230.3,5131,80.5,145.8,5.05,65.612,5.65,31.47
2020-12-28,32658279,1,7.36,5.91,24.0,2610,83.2,141.6,7.36,32.429,6.44,21.49
2020-12-28,27736141,3,21.58,6.17,123.1,7988,165.5,158.5,10.66,111.202,5.85,32.46
2020-12-28,23177662,4,31.47,5.65,101.7,10670,80.5,145.8,11.01,136.44,6.2,12.04
2021-01-04,32658279,2,21.49,6.44,66.5,8303,83.2,141.6,14.2,103.166,5.25,5.64
2021-01-04,27736141,5,32.46,5.85,145.9,11384,168.2,157.5,12.35,156.928,6.36,27.07
2021-01-04,23177662,4,12.04,6.2,165.2,4480,80.5,145.8,4.01,57.287,5.87,15.05
2021-01-11,32658279,1,5.64,5.25,14.5,1775,83.2,141.6,5.64,22.055,6.59,8.28
2021-01-11,27736141,4,27.07,6.36,134.9,10329,164.3,151.4,12.01,137.813,6.11,34.78
2021-01-11,23177662,4,15.05,5.87,150.6,5302,80.5,145.8,5.02,67.798,6.31,11.1
2021-01-18,32658279,1,8.28,6.59,29.3,3274,83.2,141.6,8.28,40.68,5.91,24.41
2021-01-18,27736141,4,34.78,6.11,166.7,12744,166.3,154.2,15.04,172.07,6.05,37.54
2021-01-18,23177662,3,11.1,6.31,106.5,4204,80.5,145.8,5.02,53.758,5.43,13.15
2021-01-25,13419295,1,4.63,9.22,45.4,2562,89.7,148.9,4.63,33.467,5.46,13.54
2021-01-25,32658279,3,24.41,5.91,61.3,8651,83.2,141.6,10.06,107.489,5.0,5.06
2021-01-25,27736141,5,37.54,6.05,136.7,13634,166.2,152.0,13.02,181.559,6.32,42.42
2021-01-25,614320,1,7.32,5.64,26.0,2478,173.2,136.8,7.32,29.747,5.27,5.41
2021-01-25,23177662,4,13.15,5.43,108.1,4282,80.5,145.8,5.01,54.755,6.05,26.26
2021-02-01,13419295,2,13.54,5.46,164.8,4434,182.7,154.4,7.52,33.873,4.92,21.59
2021-02-01,32658279,1,5.06,5.0,12.5,1518,83.2,141.6,5.06,18.861,6.27,18.24
2021-02-01,27736141,5,42.42,6.32,130.1,16077,165.0,149.0,14.52,208.51,6.55,36.57
2021-02-01,614320,1,5.41,5.27,70.8,1708,175.6,136.8,5.41,20.503,5.52,5.41
2021-02-01,23177662,7,26.26,6.05,478.8,9530,80.5,145.8,6.01,121.863,4.69,7.02
2021-02-08,13419295,2,21.59,4.92,91.2,6378,182.8,164.6,16.56,91.285,4.51,4.27
2021-02-08,32658279,1,18.24,6.27,62.2,6860,83.2,141.6,18.24,85.236,7.4,13.52
2021-02-08,27736141,7,36.57,6.55,18.3,14373,163.5,147.2,11.02,182.605,6.26,41.83
2021-02-08,614320,1,5.41,5.52,15.8,1792,172.6,136.8,5.41,21.512,5.37,5.41
2021-02-08,23177662,2,7.02,4.69,44.5,1976,80.5,145.8,5.01,25.268,6.18,8.02
2021-02-15,13419295,1,4.27,4.51,30.7,1156,189.4,159.9,4.27,16.214,5.21,10.02
2021-02-15,27736141,4,41.83,6.26,18.4,15711,166.8,148.5,16.01,203.771,6.18,44.33
2021-02-15,614320,1,5.41,5.37,12.0,1743,174.6,136.8,5.41,20.923,5.68,3.51
2021-02-15,23177662,2,8.02,6.18,70.4,2975,80.5,145.8,5.01,38.042,5.84,36.15
2021-02-22,13419295,1,10.02,5.21,46.1,3130,185.0,161.6,10.02,44.369,4.84,20.05
2021-02-22,32658279,1,13.52,7.4,22.4,6003,83.2,141.6,13.52,74.588,5.89,15.86
2021-02-22,27736141,5,44.33,6.18,128.7,16423,165.8,149.3,16.11,213.945,5.89,51.04
2021-02-22,23177662,3,36.15,5.84,215.9,12676,80.5,145.8,21.11,162.092,5.38,15.01
2021-03-01,13419295,2,20.05,4.84,92.4,5822,185.7,165.0,10.03,84.27,4.9,19.89
2021-03-01,32658279,2,15.86,5.89,44.5,5608,83.2,141.6,10.16,69.68,5.4,10.74
2021-03-01,27736141,5,51.04,5.89,51.6,18023,167.7,148.9,15.1,237.283,6.17,40.18
2021-03-01,614320,1,3.51,5.68,6.4,1194,174.2,136.8,3.51,14.333,4.97,5.04
2021-03-01,23177662,2,15.01,5.38,119.1,4845,80.5,145.8,10.01,61.954,6.06,10.02
2021-03-08,32658279,1,10.74,5.4,27.8,3479,83.2,141.6,10.74,43.227,5.43,9.05
2021-03-08,27736141,4,40.18,6.17,56.7,14868,163.5,147.1,16.14,193.223,6.15,42.13
2021-03-08,23177662,2,10.02,6.06,173.3,3645,80.5,145.8,5.01,46.61,5.32,12.07
2021-03-15,13419295,2,19.89,4.9,21.1,5850,183.5,165.2,11.33,84.918,4.78,25.31
2021-03-15,32658279,1,9.05,5.43,22.4,2951,83.2,141.6,9.05,36.666,5.69,8.55
2021-03-15,27736141,4,42.13,6.15,91.2,15556,164.4,150.6,19.03,205.295,6.48,46.57
2021-03-15,614320,1,5.04,4.97,15.2,1503,179.2,136.8,5.04,18.042,5.5,20.86
2021-03-15,23177662,3,12.07,5.32,161.7,3849,80.5,145.8,5.04,49.218,6.06,7.02
2021-03-22,32658279,1,8.55,5.69,18.0,2917,83.2,141.6,8.55,36.244,6.79,16.81
2021-03-22,27736141,6,46.57,6.48,86.6,18105,163.2,144.2,11.07,232.798,7.63,73.45
2021-03-22,614320,3,20.86,5.5,52.8,6885,173.7,136.8,10.04,82.649,5.48,15.43
2021-03-22,23177662,2,7.02,6.06,73.0,2554,80.5,145.8,5.01,32.659,6.39,10.01
2021-03-29,13419295,4,25.31,4.78,181.9,7258,182.9,158.7,10.02,60.967,4.91,36.02
2021-03-29,32658279,2,16.81,6.79,288.9,6853,83.2,141.6,10.25,85.149,5.12,9.15
2021-03-29,27736141,5,73.45,7.63,299.4,33620,166.2,150.6,50.01,408.24,6.01,48.34
2021-03-29,614320,3,15.43,5.48,34.4,5072,178.5,136.8,5.41,60.886,5.32,18.02
2021-03-29,23177662,1,10.01,6.39,83.2,3835,80.5,145.8,10.01,49.039,5.94,8.12
2021-04-05,13419295,5,36.02,4.91,258.9,10622,184.0,153.4,10.02,117.79,4.8,15.03
2021-04-05,27736141,6,48.34,6.01,124.0,17428,167.2,152.8,11.64,230.445,5.82,35.13
2021-04-05,614320,3,18.02,5.32,38.4,5752,177.8,136.8,7.6,69.048,5.43,23.33
2021-04-05,23177662,2,8.12,5.94,92.8,2894,80.5,145.8,5.01,37.006,5.57,18.05
2021-04-12,13419295,3,15.03,4.8,108.0,4329,186.8,154.9,5.01,58.718,4.95,5.02
2021-04-12,32658279,2,9.15,5.12,25.8,2810,83.2,141.6,5.03,34.915,4.95,5.02
2021-04-12,27736141,3,35.13,5.82,31.4,12269,169.7,154.1,16.52,163.518,5.81,52.95
2021-04-12,614320,3,23.33,5.43,74.8,7601,176.3,136.8,10.13,91.244,5.42,44.6
2021-04-12,23177662,2,18.05,5.57,167.6,6026,80.5,145.8,10.01,77.056,6.54,10.02
2021-04-19,27736141,5,52.95,5.81,121.8,18471,170.2,153.1,13.51,246.46,5.88,40.86
2021-04-19,614320,6,44.6,5.42,132.4,14506,177.1,136.8,13.39,174.134,5.49,25.54
2021-04-19,23177662,2,10.02,6.54,203.0,3932,80.5,145.8,5.01,50.28,6.41,10.06
2021-04-26,32658279,1,5.02,4.95,12.5,1492,83.2,141.6,5.02,18.538,4.89,5.09
2021-04-26,27736141,4,40.86,5.88,89.8,14422,166.8,149.2,21.11,192.128,5.71,37.27
2021-04-26,614320,4,25.54,5.49,53.0,8411,175.4,136.8,8.21,100.968,5.51,26.4
2021-05-03,32658279,1,5.09,4.89,12.5,1493,83.2,141.6,5.09,18.551,5.08,5.05
2021-05-03,27736141,5,37.27,5.71,189.7,12767,172.7,152.6,12.09,170.549,6.52,20.51
2021-05-03,614320,7,26.4,5.51,83.8,8733,171.0,136.8,8.0,104.833,5.51,33.07
2021-05-03,23177662,2,10.06,6.41,206.9,3870,80.5,145.8,5.04,49.487,6.17,15.05
2021-05-10,32658279,1,5.05,5.08,12.5,1538,83.2,141.6,5.05,19.11,6.04,21.5
2021-05-10,27736141,4,20.51,6.52,88.8,8026,167.7,147.8,8.07,103.721,6.2,32.07
2021-05-10,614320,4,33.07,5.51,102.8,10929,174.2,136.8,13.5,131.194,5.36,31.57
2021-05-17,27736141,3,32.07,6.2,139.5,11920,164.7,151.0,10.74,157.876,5.89,12.03
2021-05-17,614320,6,31.57,5.36,79.4,10161,175.0,136.8,11.3,121.975,5.34,26.82
2021-05-17,23177662,3,15.05,6.17,142.9,5575,80.5,145.8,5.03,71.289,6.47,5.01
2021-05-24,32658279,2,21.5,6.04,63.6,7796,83.2,141.6,11.35,96.866,5.91,8.71
2021-05-24,27736141,1,12.03,5.89,44.5,4247,170.6,155.2,12.03,57.819,5.8,3.01
2021-05-24,614320,3,26.82,5.34,89.6,8595,174.0,136.8,10.46,103.176,5.36,57.67
2021-05-24,23177662,1,5.01,6.47,120.8,1945,80.5,145.8,5.01,24.871,6.0,9.07
2021-05-31,32658279,1,8.71,5.91,26.1,3087,83.2,141.6,8.71,38.356,6.2,21.34
2021-05-31,27736141,1,3.01,5.8,11.0,1049,171.8,159.0,3.01,14.631,5.55,9.01
2021-05-31,614320,6,57.67,5.36,70.0,18541,174.4,148.8,14.41,245.379,5.51,55.49
2021-06-07,13419295,1,5.02,4.95,29.2,1490,182.0,148.9,5.02,19.464,5.02,25.36
2021-06-07,32658279,1,21.34,6.2,78.1,7939,83.2,141.6,21.34,98.643,6.19,18.93
2021-06-07,27736141,2,9.01,5.55,57.0,2999,173.7,165.9,5.0,43.712,5.86,20.05
2021-06-07,614320,5,55.49,5.51,51.0,18344,173.4,148.8,15.61,241.855,5.53,47.61
2021-06-07,23177662,3,9.07,6.0,85.7,3263,80.5,145.8,3.03,41.725,6.73,10.01
2021-06-14,13419295,6,25.36,5.02,157.7,7631,177.1,148.9,5.1,99.684,4.94,35.13
2021-06-14,32658279,2,18.93,6.19,61.2,7028,83.2,141.6,10.03,87.324,4.98,5.06
2021-06-14,27736141,3,20.05,5.86,69.2,7052,171.7,168.8,10.02,104.12,5.96,21.64
2021-06-14,614320,5,47.61,5.53,69.0,15806,176.8,147.6,10.71,205.529,5.68,56.19
2021-06-21,13419295,5,35.13,4.94,209.9,10403,182.9,148.9,10.03,135.895,4.96,10.07
2021-06-21,32658279,1,5.06,4.98,12.5,1511,83.2,141.6,5.06,18.774,10.27,3.64
2021-06-21,27736141,3,21.64,5.96,54.7,7744,169.6,159.8,10.02,108.743,5.96,39.31
2021-06-21,614320,5,56.19,5.68,54.0,19157,178.4,149.5,21.32,256.015,5.49,46.44
2021-06-21,23177662,1,10.01,6.73,202.1,4041,80.5,145.8,10.01,51.673,5.11,11.7
2021-06-28,27736141,5,39.31,5.96,36.3,14055,170.0,155.4,16.04,191.233,6.05,45.93
2021-06-28,614320,8,46.44,5.49,58.0,15299,178.1,137.2,22.41,180.286,5.21,57.82
2021-06-28,23177662,3,11.7,5.11,15.5,3586,80.5,145.8,5.01,45.855,5.14,3.01
2021-07-05,7211094,1,5.4,4.23,14.7,1370,86.3,193.6,5.4,23.266,4.79,4.33
2021-07-05,32658279,1,3.64,10.27,10.3,2239,83.2,141.6,3.64,27.82,7.62,13.14
2021-07-05,27736141,5,45.93,6.05,44.7,16678,168.5,151.0,19.02,218.483,6.13,53.55
2021-07-05,614320,7,57.82,5.21,78.0,18080,178.1,151.2,11.31,239.234,5.63,34.27
2021-07-05,23177662,1,3.01,5.14,27.3,929,80.5,145.8,3.01,11.879,5.61,3.01
2021-07-12,7211094,1,4.33,4.79,4.4,1243,86.3,177.9,4.33,19.397,4.37,5.2
2021-07-12,27736141,5,53.55,6.13,54.0,19685,167.6,149.2,21.01,256.671,6.07,60.92
2021-07-12,614320,3,34.27,5.63,35.0,11571,176.3,154.4,14.13,157.596,5.32,51.17
2021-07-12,23177662,1,3.01,5.61,19.1,1014,80.5,145.8,3.01,12.966,5.65,5.01
2021-07-19,13419295,2,10.07,4.96,178.1,2995,181.4,148.9,5.05,39.124,5.41,3.81
2021-07-19,32658279,1,13.14,7.62,55.2,6009,83.2,141.6,13.14,74.662,6.47,15.11
2021-07-19,27736141,6,60.92,6.07,73.9,22182,167.1,147.8,24.38,292.869,5.98,66.49
2021-07-19,614320,5,51.17,5.32,59.0,16343,175.7,143.7,22.21,204.129,5.58,42.94
2021-07-19,23177662,1,5.01,5.65,26.1,1699,80.5,145.8,5.01,21.726,6.08,46.24
2021-07-26,13419295,1,3.81,5.41,67.6,1238,180.8,148.9,3.81,16.172,6.51,5.32
2021-07-26,32658279,1,15.11,6.47,64.5,5865,83.2,141.6,15.11,72.873,6.5,29.56
2021-07-26,27736141,6,66.49,5.98,73.8,23874,169.2,147.6,25.19,311.668,5.96,74.44
2021-07-26,614320,3,42.94,5.58,28.0,14368,172.7,135.7,22.02,169.702,5.78,42.15
2021-08-02,13419295,1,5.32,6.51,93.0,2079,177.6,148.9,5.32,27.158,5.24,10.1
2021-08-02,27736141,6,74.44,5.96,153.4,26625,169.6,145.6,29.08,343.572,6.03,83.06
2021-08-02,614320,4,42.15,5.78,56.0,14614,174.5,148.9,15.11,197.27,5.39,33.03
2021-08-02,23177662,4,46.24,6.08,167.7,16862,80.5,145.8,21.18,215.619,6.61,5.07
2021-08-09,7211094,1,5.2,4.37,9.8,1362,86.3,172.6,5.2,20.621,4.35,5.36
2021-08-09,32658279,2,29.56,6.5,121.5,11524,83.2,141.6,18.31,143.187,6.71,50.52
2021-08-09,27736141,7,83.06,6.03,141.4,30028,168.8,143.3,21.71,378.688,6.21,78.41
2021-08-09,614320,3,33.03,5.39,64.0,10683,175.0,157.2,15.11,146.9,5.37,20.62
2021-08-09,23177662,1,5.07,6.61,87.1,2011,80.5,145.8,5.07,25.715,6.77,5.01
2021-08-16,7211094,1,5.36,4.35,11.5,1400,86.3,182.1,5.36,22.363,4.59,5.16
2021-08-16,32658279,4,50.52,6.71,208.0,20335,83.2,141.6,16.16,252.664,7.09,39.33
2021-08-16,27736141,5,78.41,6.21,78.2,29193,167.1,144.3,24.05,369.558,5.88,79.33
2021-08-16,614320,2,20.62,5.37,29.0,6650,175.5,145.1,15.21,82.361,5.1,10.82
2021-08-16,23177662,1,5.01,6.77,97.4,2035,80.5,145.8,5.01,26.022,6.47,5.01
2021-08-23,7211094,1,5.16,4.59,10.9,1421,86.3,184.7,5.16,23.023,4.88,29.25
2021-08-23,27736141,5,79.33,5.88,67.4,28004,169.8,146.2,35.02,353.269,5.77,89.79
2021-08-23,614320,2,10.82,5.1,10.0,3314,176.6,136.9,5.42,39.807,5.3,65.9
2021-08-23,23177662,1,5.01,6.47,77.6,1944,80.5,145.8,5.01,24.858,6.18,15.02
2021-08-30,7211094,4,29.25,4.88,71.5,8570,86.3,175.9,10.16,132.697,4.75,35.71
2021-08-30,27736141,5,89.79,5.77,71.7,31087,171.3,146.5,35.05,399.418,5.71,84.95
2021-08-30,614320,6,65.9,5.3,117.0,20958,175.8,144.5,21.21,268.109,5.16,28.94
2021-08-30,23177662,2,15.02,6.18,42.3,5571,80.5,145.8,10.01,71.238,5.21,2.01
2021-09-06,7211094,5,35.71,4.75,86.9,10166,86.3,170.2,10.4,152.507,4.78,44.61
2021-09-06,27736141,5,84.95,5.71,85.2,29107,173.3,147.3,30.03,373.657,5.66,58.87
2021-09-06,614320,3,28.94,5.16,48.0,8960,175.4,147.7,12.41,114.787,5.19,74.19
2021-09-06,23177662,1,2.01,5.21,2.3,628,80.5,145.8,2.01,8.03,6.12,23.12
2021-09-13,13419295,2,10.1,5.24,60.6,3175,178.9,148.9,5.06,41.475,4.82,10.04
2021-09-13,7211094,6,44.61,4.78,107.2,12807,86.3,167.4,11.21,187.614,4.74,42.12
2021-09-13,32658279,2,39.33,7.09,129.3,16734,83.2,141.6,24.27,207.922,6.2,32.32
2021-09-13,27736141,5,58.87,5.66,45.2,19995,173.1,145.3,21.12,257.238,5.62,56.29
2021-09-13,614320,7,74.19,5.19,177.0,23119,176.4,148.8,21.52,314.719,5.1,17.09
2021-09-13,23177662,2,23.12,6.12,47.5,8497,80.5,145.8,21.11,108.653,6.82,5.02
2021-09-20,13419295,2,10.04,4.82,59.1,2905,183.3,148.9,5.03,37.948,5.47,20.1
2021-09-20,7211094,6,42.12,4.74,81.5,11985,86.3,166.7,9.57,175.143,4.8,51.63
2021-09-20,32658279,2,32.32,6.2,102.0,12016,83.2,141.6,21.27,149.3,7.16,30.18
2021-09-20,27736141,5,56.29,5.62,82.9,18966,173.4,148.7,16.01,247.448,5.97,66.7
2021-09-20,614320,3,17.09,5.1,22.0,5226,177.3,148.8,9.27,68.543,4.9,21.45
2021-09-27,7211094,7,51.63,4.8,84.1,14877,86.3,164.6,12.68,213.419,4.71,54.15
2021-09-27,32658279,1,30.18,7.16,47.3,12966,83.2,141.6,30.18,161.104,6.87,49.62
2021-09-27,27736141,5,66.7,5.97,50.7,23889,169.8,146.2,42.23,311.564,5.21,3.09
2021-09-27,614320,3,21.45,4.9,21.0,6305,177.5,143.6,11.02,78.945,5.41,21.43
2021-09-27,23177662,1,5.02,6.82,8.9,2054,80.5,145.8,5.02,26.265,5.39,10.01
2021-10-04,7211094,7,54.15,4.71,126.9,15299,86.3,162.4,11.75,217.493,4.67,40.41
2021-10-04,32658279,3,49.62,6.87,189.3,20449,83.2,141.6,33.35,254.081,6.18,48.74
2021-10-04,27736141,1,3.09,5.21,4.6,966,173.8,150.1,3.09,12.719,5.67,29.75
2021-10-04,614320,2,21.43,5.41,29.0,6955,172.9,144.4,11.01,88.201,5.22,5.41
2021-10-11,7211094,5,40.41,4.67,93.5,11320,86.3,159.5,10.12,158.909,4.54,35.2
2021-10-11,32658279,3,48.74,6.18,188.1,18068,83.2,141.6,24.6,224.497,6.56,54.62
2021-10-11,27736141,4,29.75,5.67,32.4,10117,172.7,150.4,11.02,134.13,5.72,44.63
2021-10-11,614320,1,5.41,5.22,43.0,1694,173.6,160.1,5.41,23.79,5.18,40.56
2021-10-11,23177662,1,10.01,5.39,121.8,3239,80.5,145.8,10.01,41.418,5.13,6.17
2021-10-18,13419295,4,20.1,5.47,119.8,6601,177.9,148.9,5.04,86.229,5.22,5.02
2021-10-18,7211094,5,35.2,4.54,64.0,9579,86.3,161.0,9.61,135.24,4.56,32.03
2021-10-18,32658279,4,54.62,6.56,151.5,21493,83.2,141.6,28.33,267.053,6.92,39.78
2021-10-18,27736141,5,44.63,5.72,52.2,15326,171.0,149.7,16.02,202.447,6.19,46.21
2021-10-18,614320,4,40.56,5.18,75.0,12610,174.5,150.0,21.11,164.874,5.43,20.61
2021-10-18,23177662,2,6.17,5.13,68.7,1897,80.5,145.8,5.01,24.257,6.04,20.05
2021-10-25,13419295,1,5.02,5.22,36.1,1573,178.4,148.9,5.02,20.548,5.21,5.67
2021-10-25,7211094,3,32.03,4.56,67.9,8760,86.3,173.2,12.29,133.243,4.52,25.6
